timestamp,open,high,low,close,volume
1737954000000,594.81,599.69,594.64,599.37,70361125.0
1738040400000,600.62,605.37,597.25,604.52,44433322.0
1738126800000,603.72,604.13,599.22,601.81,37177429.0
1738213200000,603.96,606.6,600.715,605.04,39281255.0
1738299600000,607.5,609.96,601.05,601.82,66671471.0
1738558800000,592.67,600.29,590.49,597.77,65857248.0
1738645200000,597.83,602.3,597.28,601.78,33457815.0
1738731600000,600.64,604.37,598.58,604.22,30653149.0
1738818000000,605.99,606.4525,602.63,606.32,35771503.0
1738904400000,606.89,608.13,600.05,600.77,50788516.0
1739163600000,604.03,605.4999,602.74,604.85,26048714.0
1739250000000,602.55,605.86,602.43,605.31,30056740.0
1739336400000,599.2,604.55,598.51,603.36,45076076.0
1739422800000,604.48,609.94,603.2,609.73,40921297.0
1739509200000,609.94,610.99,609.07,609.7,26910448.0
1739854800000,610.88,611.49,608.38,611.49,26749030.0
1739941200000,610.08,613.23,609.56,612.93,31011072.0
1740027600000,611.54,611.684,607.02,610.38,36554002.0
1740114000000,610.16,610.3,599.47,599.94,76519818.0
1740373200000,602.02,603.03,596.49,597.21,50737213.0
1740459600000,597.15,597.89,589.56,594.24,58266472.0
1740546000000,595.93,599.58,591.8556,594.54,43321578.0
1740632400000,596.85,598.02,584.65,585.05,74196664.0
1740718800000,585.56,594.72,582.44,594.18,88744106.0
1740978000000,596.18,597.34,579.9,583.77,74249199.0
1741064400000,579.71,585.39,572.25,576.86,109648212.0
1741150800000,576.69,584.88,573.0795,583.06,71230528.0
1741237200000,575.48,580.1736,570.12,572.71,80094868.0
1741323600000,570.9,577.39,565.63,575.92,81158816.0
1741579200000,567.59,569.54,555.59,560.58,99326624.0
1741665600000,559.4,564.02,552.02,555.92,88102109.0
1741752000000,562.17,563.11,553.69,558.87,69588167.0
1741838400000,558.49,559.105,549.68,551.42,74079414.0
1741924800000,556.11,563.83,551.4917,562.81,62660321.0
1742184000000,562.79,569.71,562.35,567.15,49008709.0
1742270400000,564.8,565.02,559.06,561.02,66041422.0
1742356800000,562.83,570.95,561.63,567.13,66555985.0
1742443200000,563.33,570.57,562.6012,565.49,62958195.0
1742529600000,559.28,564.89,558.03,563.98,83762964.0
1742788800000,570.8,575.15,570.2,574.08,58766795.0
1742875200000,575.3,576.41,573.69,575.46,38355735.0
1742961600000,575.19,576.33,567.19,568.59,52228898.0
1743048000000,567.18,570.9,564.94,567.08,42164248.0
1743134400000,565.53,566.2675,555.07,555.66,71662653.0
1743393600000,549.83,560.7112,546.87,559.39,95328213.0
1743480000000,557.45,562.94,553.68,560.97,54609641.0
1743566400000,555.05,567.42,554.81,564.52,76014544.0
1743652800000,545.11,547.97,536.7,536.7,125985998.0
1743739200000,523.67,525.87,505.06,505.28,217965131.0
1743998400000,489.19,523.17,481.8,504.38,256611355.0
1744084800000,521.86,524.98,489.16,496.48,165816581.0
1744171200000,493.44,548.62,493.05,548.62,241867317.0
1744257600000,532.17,533.495,509.32,524.58,162331225.0
1744344000000,523.01,536.43,520.07,533.94,97866334.0
1744603200000,544.05,544.28,533.86,539.12,68033993.0
1744689600000,539.675,543.23,536.81,537.61,56892874.0
1744776000000,531.68,537.8854,520.29,525.66,83484814.0
1744862400000,527.64,531.165,523.91,526.41,79868083.0
1745208000000,521.16,521.7,508.46,513.88,69368129.0
1745294400000,520.14,529.305,519.1925,527.25,75948117.0
1745380800000,540.43,545.43,533.88,535.42,90590658.0
1745467200000,536.715,547.43,535.4504,546.69,64150418.0
1745553600000,546.65,551.05,543.69,550.64,61119590.0
1745812800000,551.39,553.55,545.02,550.85,47613755.0
1745899200000,548.91,555.45,548.55,554.32,47775121.0
1745985600000,547.57,556.52,541.52,554.54,93101463.0
1746072000000,560.37,564.0699,557.86,558.47,63186146.0
1746158400000,564.73,568.38,562.38,566.76,60717270.0
1746417600000,562.57,566.65,561.7,563.51,38659222.0
1746504000000,557.93,563.3476,556.96,558.8,48264708.0
1746590400000,560.15,563.82,556.04,561.15,55733229.0
1746676800000,565.24,570.31,561.7,565.06,65130787.0
1746763200000,566.48,567.5,562.7637,564.34,37603427.0
1747022400000,581.47,583.0,577.04,582.99,78993570.0
1747108800000,583.41,589.08,582.84,586.84,67947225.0
1747195200000,587.81,588.98,585.535,587.59,66283531.0
1747281600000,585.56,590.97,585.0969,590.46,71268145.0
1747368000000,591.25,594.5,589.28,594.2,76052101.0
1747627200000,588.1,595.54,588.1,594.85,68168509.0
1747713600000,593.09,594.05,589.6,592.85,60614492.0
1747800000000,588.44,592.58,581.82,582.86,95197657.0
1747886400000,582.66,586.62,581.405,583.09,70860417.0
1747972800000,575.98,581.8101,575.6,579.11,76029046.0
1748318400000,586.07,591.31,578.43,591.15,72588475.0
1748404800000,591.56,592.7688,586.985,587.73,68445512.0
1748491200000,593.06,593.2,586.07,590.05,70073758.0
1748577600000,588.93,591.1299,583.235,589.39,90601242.0
1748836800000,587.76,592.79,585.06,592.71,61630502.0
1748923200000,592.34,597.08,591.85,596.09,63606204.0
1749009600000,596.96,597.95,595.49,595.93,57314199.0
1749096000000,597.63,599.0,591.05,593.05,92436397.0
1749182400000,598.66,600.83,596.86,599.14,66588743.0
1749441600000,599.72,601.25,598.49,599.68,53016418.0
1749528000000,600.22,603.47,599.09,603.08,66246973.0
1749614400000,604.19,605.06,599.27,601.36,73658225.0
1749700800000,600.01,603.75,599.52,603.75,64129003.0
1749787200000,598.5,601.85,595.48,597.0,89505996.0
1750046400000,600.4,604.45,600.22,602.68,79984125.0
1750132800000,600.21,601.75,596.76,597.53,82209365.0
1750219200000,598.44,601.22,596.47,597.44,76605029.0
1750392000000,598.38,599.46,592.86,594.28,94051374.0
1750651200000,595.04,600.54,591.89,600.15,87426039.0
1750737600000,604.33,607.8499,603.41,606.78,67735293.0
1750824000000,607.91,608.61,605.54,607.12,62114767.0
1750910400000,608.99,612.31,608.37,611.87,78548361.0
1750996800000,612.88,616.39,610.83,614.91,86258398.0
1751256000000,617.38,619.22,615.04,617.85,92502541.0
1751342400000,616.36,618.83,615.52,617.65,70030140.0
1751428800000,617.24,620.49,616.61,620.45,66510374.0
1751515200000,622.45,626.28,622.43,625.34,51065789.0
1751860800000,623.36,624.03,617.87,620.68,74814505.0
1751947200000,621.35,622.11,619.52,620.34,59024585.0
1752033600000,622.77,624.72,620.9105,624.06,66113326.0
1752120000000,624.2,626.8701,623.01,625.82,57528960.0
1752206400000,622.74,624.86,621.53,623.62,63670226.0
1752465600000,623.16,625.1581,621.7999,624.81,51898518.0
1752552000000,627.52,627.86,622.06,622.14,74317260.0
1752638400000,623.74,624.73,618.05,624.22,88987511.0
1752724800000,624.4,628.4048,624.18,628.04,68885683.0
1752811200000,629.3,629.47,626.46,627.58,65621645.0
1753070400000,628.77,631.54,628.34,628.77,63374984.0
1753156800000,629.1,629.73,626.19,628.86,60046288.0
1753243200000,631.55,634.21,629.73,634.21,70511036.0
1753329600000,634.6,636.15,633.99,634.42,71307134.0
1753416000000,635.09,637.5799,634.84,637.1,56865364.0
1753675200000,637.48,638.04,635.54,636.94,54917102.0
1753761600000,638.35,638.67,634.335,635.26,60556278.0
1753848000000,635.92,637.68,631.54,634.46,80418851.0
1753934400000,639.455,639.85,630.765,632.08,103385246.0
1754020800000,626.3,626.34,619.29,621.72,140103572.0
1754280000000,625.67,631.215,625.58,631.17,73218015.0
1754366400000,631.79,632.6052,627.04,627.97,68051401.0
1754452800000,629.05,633.44,628.13,632.78,64357525.0
1754539200000,636.24,636.98,629.11,632.25,74205791.0
1754625600000,634.06,637.645,633.74,637.18,64051626.0
1754884800000,637.46,638.95,634.66,635.92,58742300.0
1754971200000,638.29,642.85,636.79,642.69,64821798.0
1755057600000,644.91,646.19,642.68,644.89,60092790.0
1755144000000,642.79,645.62,642.34,644.95,59327466.0
1755230400000,645.99,646.09,642.5153,643.44,68592507.0
1755489600000,642.86,644.0,642.18,643.3,43804914.0
1755576000000,643.12,644.105,638.48,639.81,69750731.0
1755662400000,639.4,639.66,632.95,638.11,88890298.0
1755748800000,636.28,637.97,633.81,635.55,54805775.0
1755835200000,637.76,646.5,637.25,645.31,84083214.0
1756094400000,644.04,645.29,642.35,642.47,51274332.0
1756180800000,642.2,645.51,641.57,645.16,51581565.0
1756267200000,644.57,647.37,644.42,646.63,48341069.0
1756353600000,647.24,649.48,645.34,648.92,61519461.0
1756440000000,647.47,647.84,643.14,645.05,74522192.0
1756785600000,637.5,640.49,634.92,640.27,81983545.0
1756872000000,642.67,644.21,640.46,643.74,70820898.0
1756958400000,644.42,649.15,643.51,649.12,65219228.0
1757044800000,651.48,652.21,643.33,647.24,85178935.0
1757304000000,648.62,649.84,647.23,648.83,63133104.0
1757390400000,648.97,650.86,647.22,650.33,66133856.0
1757476800000,653.62,654.55,650.63,652.21,78034529.0
1757563200000,654.18,658.33,653.59,657.63,69934360.0
1757649600000,657.6,659.11,656.9,657.41,72780135.0
1757908800000,659.64,661.04,659.34,660.91,63772412.0
1757995200000,661.47,661.78,659.21,660.0,61168953.0
1758081600000,660.01,661.72,654.3,659.18,101952244.0
1758168000000,661.89,664.89,660.27,662.26,90459242.0
1758254400000,662.33,664.55,660.37,663.7,97945620.0
1758513600000,662.2,667.29,662.17,666.84,69452201.0
1758600000000,666.72,667.34,661.98,663.21,81708872.0
1758686400000,664.51,664.61,659.67,661.1,68082229.0
1758772800000,657.94,659.4056,654.405,658.05,89622067.0
1758859200000,659.51,662.37,657.88,661.82,69179209.0
1759118400000,664.36,665.28,661.86,663.68,73499015.0
1759204800000,662.93,666.65,661.61,666.18,86288028.0
1759291200000,663.17,669.37,663.06,668.45,72545369.0
1759377600000,670.45,670.565,666.78,669.22,56895993.0
1759464000000,669.99,672.675,668.16,669.21,70494350.0
1759723200000,671.62,672.51,669.455,671.61,54623260.0
1759809600000,672.54,672.99,667.67,669.12,72020067.0
1759896000000,670.25,673.2056,669.42,673.11,60702241.0
1759982400000,673.53,673.94,669.21,671.16,66501941.0
1760068800000,672.13,673.95,652.84,653.02,159422589.0
1760328000000,660.65,665.13,659.7679,663.04,79560517.0
1760414400000,657.17,665.83,653.17,662.23,88779560.0
1760500800000,666.82,670.23,658.93,665.17,81702555.0
1760587200000,666.82,668.71,657.11,660.64,110563346.0
1760673600000,659.5,665.755,658.14,664.39,96500870.0
1760932800000,667.32,672.21,667.27,671.3,60493350.0
1761019200000,671.44,672.99,669.981,671.29,56249034.0
1761105600000,672.0,672.0,663.3,667.8,80564006.0
1761192000000,668.12,672.7101,667.8,671.76,65604461.0
1761278400000,676.46,678.47,675.65,677.25,74356527.0
1761537600000,682.73,685.54,682.115,685.24,63339790.0
1761624000000,687.05,688.905,684.83,687.06,61738073.0
1761710400000,688.72,689.7,682.87,687.39,85362207.0
1761796800000,683.9,685.94,679.83,679.83,76335751.0
1761883200000,685.04,685.08,679.24,682.06,87164122.0
1762146000000,685.67,685.8,679.94,683.34,57315025.0
1762232400000,676.11,679.96,674.58,675.24,78426969.0
1762318800000,674.98,680.86,674.17,677.58,74402376.0
1762405200000,676.47,677.38,668.72,670.31,85035298.0
1762491600000,667.91,671.08,661.205,670.97,100592443.0
1762750800000,677.235,682.18,675.03,681.44,75842888.0
1762837200000,679.95,683.57,678.73,683.0,58953385.0
1762923600000,684.79,684.96,680.945,683.38,62312484.0
1763010000000,680.5,680.86,670.52,672.04,103457788.0
1763096400000,665.38,675.66,663.265,671.93,96846672.0
1763355600000,669.7,673.71,662.17,665.67,90456105.0
1763442000000,662.095,665.12,655.86,660.08,114467488.0
1763528400000,660.78,667.34,658.745,662.63,94702955.0
1763614800000,672.91,675.56,651.89,652.53,165293521.0
1763701200000,655.05,664.55,650.85,659.03,123956203.0
1763960400000,662.69,670.06,661.59,668.73,80437940.0
1764046800000,668.63,676.21,664.48,675.02,81077088.0
1764133200000,677.63,681.7,676.72,679.68,71879597.0
1764306000000,680.86,683.665,680.5,683.39,49212030.0
1764565200000,678.81,682.99,678.74,680.27,61201193.0
1764651600000,681.92,683.82,679.3275,681.53,62953844.0
1764738000000,680.57,684.91,679.69,683.89,57238481.0
1764824400000,685.3,685.37,681.34,684.39,61970336.0
1764910800000,685.47,688.39,684.58,685.69,79241045.0
1765170000000,686.59,686.64,681.57,683.63,55231462.0
1765256400000,683.15,685.385,682.59,683.04,58310055.0
1765342800000,682.56,688.97,681.31,687.57,85671334.0
1765429200000,685.14,689.25,682.165,689.17,86173678.0
1765515600000,688.17,688.88,679.1744,681.76,113160347.0
1765774800000,685.74,685.76,679.25,680.73,90810952.0
1765861200000,679.23,681.08,674.98,678.87,122030631.0
1765947600000,679.89,680.435,671.195,671.4,110625198.0
1766034000000,677.6,680.74,674.9,676.47,108650128.0
1766120400000,676.59,681.09,676.47,680.59,103599543.0
1766379600000,683.94,685.36,680.5868,684.83,69556733.0
1766466000000,683.92,688.2,683.87,687.96,64839951.0
1766552400000,687.95,690.83,687.8,690.38,39445560.0
1766725200000,690.64,691.66,689.27,690.31,41613347.0
1766984400000,687.54,689.2,686.07,687.85,62559503.0
1767070800000,687.445,688.555,686.58,687.01,47160671.0
1767157200000,687.14,687.36,681.71,681.92,74144801.0
